system,session_id,question_id,question,level,trace,n_turns,tutor_turns,student_turns,parsed_turn_ratio,student_tokens,tutor_tokens,token_balance_student_share,tutor_student_token_ratio,student_math,tutor_math,total_math,vai,math_density,student_reasoning_turns,student_reasoning_rate,direct_answer_leakage,non_vietnamese_leakage,reflection_required,reflection_completed,reflection_completion,phase_valid,solve_reached,gps_complete,premature_solve,skipped_guide,skipped_practice,stall,guide_loop,practice_pressure,max_same_phase_run,n_guide,n_practice,n_solve,phase_balance_entropy,degeneracy_flag,answer_dependency_index,autonomy_process_score
Single-Agent,SIM_BASE_Trung bình_83,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .","Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",Trung bình,SINGLE_AGENT,15,8,7,0.21428571428571427,135,985,0.12053571428571429,7.296296296296297,5,33,38,0.13157894736842105,0.7142857142857143,6,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.6,0.24718045112781953
Single-Agent,SIM_BASE_Yếu_84,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .","Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",Yếu,SINGLE_AGENT,5,3,2,0.14705882352941177,242,377,0.39095315024232635,1.5578512396694215,11,24,35,0.3142857142857143,5.5,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.1818181818181817,0.20357142857142857
Single-Agent,SIM_BASE_Giỏi_85,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Giỏi,SINGLE_AGENT,13,7,6,0.22413793103448276,355,928,0.2766952455183164,2.6140845070422536,16,26,42,0.38095238095238093,2.6666666666666665,4,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.625,0.26190476190476186
Single-Agent,SIM_BASE_Khá_86,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Khá,SINGLE_AGENT,16,8,8,0.4,137,688,0.16606060606060605,5.021897810218978,4,5,9,0.4444444444444444,0.5,5,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.25,0.2673611111111111
Single-Agent,SIM_BASE_Trung bình_87,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Trung bình,SINGLE_AGENT,16,8,8,0.32653061224489793,173,780,0.18153200419727178,4.508670520231214,5,3,8,0.625,0.625,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.6,0.59375
Single-Agent,SIM_BASE_Yếu_88,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Gọi  là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,Yếu,SINGLE_AGENT,16,8,8,0.26229508196721313,90,804,0.10067114093959731,8.933333333333334,4,14,18,0.2222222222222222,0.5,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3.5,0.4618055555555556
Single-Agent,SIM_BASE_Giỏi_89,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Giỏi,SINGLE_AGENT,16,8,8,0.19753086419753085,146,890,0.14092664092664092,6.095890410958904,10,27,37,0.2702702702702703,1.25,7,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.7,0.5363175675675675
Single-Agent,SIM_BASE_Khá_90,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Khá,SINGLE_AGENT,16,8,8,0.2909090909090909,88,1077,0.07553648068669527,12.238636363636363,3,16,19,0.15789473684210525,0.375,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.333333333333333,0.4457236842105263
Single-Agent,SIM_BASE_Trung bình_91,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Trung bình,SINGLE_AGENT,16,8,8,0.35555555555555557,88,932,0.08627450980392157,10.590909090909092,3,13,16,0.1875,0.375,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.333333333333333,0.453125
Single-Agent,SIM_BASE_Yếu_92,"Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).","Gọi  là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ, tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số  luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số  là số lẻ).",Yếu,SINGLE_AGENT,16,8,8,0.11347517730496454,372,1229,0.23235477826358525,3.303763440860215,9,43,52,0.17307692307692307,1.125,6,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.777777777777778,0.23076923076923078
Single-Agent,SIM_BASE_Giỏi_93,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Giỏi,SINGLE_AGENT,15,8,7,0.17045454545454544,115,967,0.10628465804066543,8.408695652173913,3,45,48,0.0625,0.42857142857142855,6,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15.0,0.22991071428571427
Single-Agent,SIM_BASE_Khá_94,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Khá,SINGLE_AGENT,16,8,8,0.64,95,507,0.15780730897009967,5.336842105263158,3,0,3,1.0,0.375,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.65625
Single-Agent,SIM_BASE_Trung bình_95,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Trung bình,SINGLE_AGENT,16,8,8,0.3018867924528302,240,487,0.33012379642365886,2.029166666666667,10,11,21,0.47619047619047616,1.25,3,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.1,0.21279761904761904
Single-Agent,SIM_BASE_Yếu_96,"Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.","Giải bóng chuyền VTV Cup gồm 9 đội bóng tham dự, trong đó có 6 đội nước ngoài và 3 đội của Việt Nam. Ban tổ chức cho bốc thăm ngẫu nhiên để chia thành 3 bảng  và mỗi bảng có 3đội. Tính xác suất để 3 đội bóng của Việt Nam ở 3 bảng khác nhau.",Yếu,SINGLE_AGENT,13,7,6,0.29545454545454547,198,717,0.21639344262295082,3.621212121212121,6,8,14,0.42857142857142855,1.0,5,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.3333333333333333,0.5654761904761905
Single-Agent,SIM_BASE_Giỏi_97,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Giỏi,SINGLE_AGENT,16,8,8,0.45714285714285713,165,825,0.16666666666666666,5.0,8,1,9,0.8888888888888888,1.0,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.125,0.6284722222222222
Single-Agent,SIM_BASE_Khá_98,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Khá,SINGLE_AGENT,16,8,8,0.24615384615384617,89,902,0.08980827447023208,10.134831460674157,3,31,34,0.08823529411764706,0.375,6,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.333333333333334,0.20955882352941177
Single-Agent,SIM_BASE_Trung bình_99,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Trung bình,SINGLE_AGENT,16,8,8,0.21333333333333335,177,937,0.15888689407540396,5.293785310734464,8,28,36,0.2222222222222222,1.0,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3.5,0.4930555555555556
Single-Agent,SIM_BASE_Yếu_100,"Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.","Trong giải cầu lông kỷ niệm ngày truyền thống học sinh sinh viên có 8 người tham gia trong đó có hai bạn Việt và Nam. Các vận động viên được chia làm hai bảng  và , mỗi bảng gồm 4 người. Giả sử việc chia bảng thực hiện bằng cách bốc thăm ngẫu nhiên, tính xác suất để cả 2 bạn Việt và Nam nằm chung 1 bảng đấu.",Yếu,SINGLE_AGENT,16,8,8,0.2711864406779661,215,864,0.19925857275254866,4.018604651162791,9,21,30,0.3,1.125,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.3333333333333335,0.45
Cross-Model Phi-3,SIM_PHI3_Khá_1,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Khá,G-G-G-G-G-G-G-G,9,8,1,0.16071428571428573,3,563,0.00530035335689046,187.66666666666666,0,1,1,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,8,8,0,0,-0.0,0,1.0,0.5
Cross-Model Phi-3,SIM_PHI3_Trung bình_2,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Gieo một đồng tiền cân đối và đồng chất bốn lần. Xác suất để cả bốn lần xuất hiện mặt sấp là?,Trung bình,G-G-G-G-G-G-G-G,8,8,0,0.14285714285714285,0,665,0.0,665.0,0,1,1,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,8,8,0,0,-0.0,0,1.0,0.5
Cross-Model Phi-3,SIM_PHI3_Khá_3,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Khá,G-G-P1-P2-P3-P4-P5-P6,19,11,8,0.1111111111111111,1660,1414,0.5400130123617437,0.8518072289156626,30,30,60,0.5,3.75,7,0.875,0,1,0,0,0,1,0,0,0,0,0,1,0,1,6,2,6,0,0.5118595071429148,0,1.0,0.84375
Cross-Model Phi-3,SIM_PHI3_Trung bình_4,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,Trung bình,G-P1-P2-G-G-G-P3-P4,66,13,53,0.15789473684210525,10554,1025,0.9114776751014768,0.09711957551639189,45,6,51,0.8823529411764706,0.8490566037735849,51,0.9622641509433962,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,4,4,0,0.6309297535714575,0,0.13333333333333333,0.7111542730299667
Cross-Model Phi-3,SIM_PHI3_Khá_5,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Khá,G-P1-P2-G-G-P3-P4-P5,85,46,39,0.20884520884520885,4616,1560,0.7474093264248705,0.3379549393414211,24,9,33,0.7272727272727273,0.6153846153846154,19,0.48717948717948717,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,3,5,0,0.6021808102656679,0,0.375,0.8036130536130537
Cross-Model Phi-3,SIM_PHI3_Trung bình_6,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Gieo một con xúc xắc cân đối đồng chất 2 lần. Tính xác suất để biến cố có tổng hai mặt bằng 8.,Trung bình,G-G-P1-P2-P3-P4-P5-P6,16,8,8,0.06639004149377593,1475,954,0.6072457801564429,0.6467796610169492,1,0,1,1.0,0.125,3,0.375,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,2,6,0,0.5118595071429148,0,0.0,0.84375
Cross-Model Phi-3,SIM_PHI3_Khá_7,"Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.","Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.",Khá,G-G-P1-P2-P3-P4-P5-P6,19,8,11,0.07307692307692308,1217,1761,0.4086635325721961,1.4470008216926868,3,20,23,0.13043478260869565,0.2727272727272727,7,0.6363636363636364,1,0,0,0,0,1,0,0,0,0,0,1,0,1,6,2,6,0,0.5118595071429148,0,6.666666666666667,0.441699604743083
Cross-Model Phi-3,SIM_PHI3_Trung bình_8,"Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.","Gieo một con xúc xắc cân đối đồng chất 2 lần, tính xác suất để biến cố có tích 2 lần số chấm khi gieo xúc xắc là một số chẵn.",Trung bình,G-P1-P2-P3-P4-P5-P6-G,16,8,8,0.030418250950570342,1273,2553,0.332723470987977,2.0054988216810683,3,42,45,0.06666666666666667,0.375,4,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,6,2,6,0,0.5118595071429148,0,14.0,0.39166666666666666
Cross-Model Phi-3,SIM_PHI3_Khá_9,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Khá,G-G-G-P1-P2-P3-P4-P5,16,8,8,0.04395604395604396,1787,1285,0.5817057291666666,0.719082260772244,4,6,10,0.4,0.5,3,0.375,0,1,0,0,0,1,0,0,0,0,0,1,0,1,5,3,5,0,0.6021808102656679,0,1.5,0.69375
Cross-Model Phi-3,SIM_PHI3_Trung bình_10,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,Trung bình,G-P1-P2-P3-G-P4-P5-P6,16,8,8,0.05860805860805861,1265,1071,0.5415239726027398,0.8466403162055336,4,0,4,1.0,0.5,4,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,6,0,0.5118595071429148,0,0.0,0.875
Cross-Model Phi-3,SIM_PHI3_Khá_11,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.","Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",Khá,G-G-G-G-G-P1-P2-P3,17,8,9,0.05647840531561462,1022,1448,0.4137651821862348,1.4168297455968688,3,52,55,0.05454545454545454,0.3333333333333333,5,0.5555555555555556,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,5,3,0,0.6021808102656679,0,17.333333333333332,0.4025252525252525
Cross-Model Phi-3,SIM_PHI3_Trung bình_12,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.","Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",Trung bình,G-G-P1-P2-P3-P4-P5-P6,17,8,9,0.07296137339055794,878,963,0.47691472026072784,1.0968109339407746,3,46,49,0.061224489795918366,0.3333333333333333,3,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,0,1,0,1,6,2,6,0,0.5118595071429148,0,15.333333333333334,0.3486394557823129
Cross-Model Phi-3,SIM_PHI3_Khá_13,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.","Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",Khá,G-P1-P2-G-P3-P4-P5-P6,112,59,53,0.2986666666666667,974,2807,0.2576038085162655,2.8819301848049284,56,40,96,0.5833333333333334,1.0566037735849056,40,0.7547169811320755,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,2,6,0,0.5118595071429148,0,0.7142857142857143,0.8345125786163522
Cross-Model Phi-3,SIM_PHI3_Trung bình_14,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.","Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",Trung bình,G-G-P1-P2-P3-P4-G-P5,77,36,41,0.2047872340425532,2161,1288,0.6265584227312264,0.5960203609440075,105,10,115,0.9130434782608695,2.5609756097560976,31,0.7560975609756098,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,3,5,0,0.6021808102656679,0,0.09523809523809523,0.9172852598091198
Cross-Model Phi-3,SIM_PHI3_Khá_15,"Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.","Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.",Khá,G-P1-P2-G-P3-P4-P5-P6,20,10,10,0.05089058524173028,1338,2568,0.3425499231950845,1.9192825112107623,4,132,136,0.029411764705882353,0.4,7,0.7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,2,6,0,0.5118595071429148,0,33.0,0.6823529411764706
Cross-Model Phi-3,SIM_PHI3_Trung bình_16,"Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.","Một hộp có 5 viên bi đỏ, 3 viên bi vàng và 4 viên bi xanh. Chọn ngẫu nhiên từ hộp 4 viên bị, tính xác suất để 4 viên bi được chọn có số bi đỏ lớn hơn số bi vàng và nhất thiết phải có mặt bi xanh.",Trung bình,G-G-G-G-G-G-G-G,17,8,9,0.085,989,815,0.5482261640798226,0.8240647118301314,3,0,3,1.0,0.3333333333333333,3,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,1,0,8,8,0,0,-0.0,0,0.0,0.8333333333333333
Cross-Model Phi-3,SIM_PHI3_Khá_17,"Có 3 bó hoa. Bó thứ nhất có 8 hoa hồng, bó thứ hai có 7 bông hoa ly, bó thứ ba có 6 bông hoa huệ. Chọn ngẫu nhiên 7 hoa từ ba bó hoa trên để cắm vào lọ hoa, tính xác suất để trong 7 hoa được chọn có số hoa hồng bằng số hoa ly.","Có 3 bó hoa. Bó thứ nhất có 8 hoa hồng, bó thứ hai có 7 bông hoa ly, bó thứ ba có 6 bông hoa huệ. Chọn ngẫu nhiên 7 hoa từ ba bó hoa trên để cắm vào lọ hoa, tính xác suất để trong 7 hoa được chọn có số hoa hồng bằng số hoa ly.",Khá,G-G-P1-P2-P3-P4-P5-P6,18,9,9,0.04072398190045249,552,3180,0.14790996784565916,5.760869565217392,0,140,140,0.0,0.0,4,0.4444444444444444,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,2,6,0,0.5118595071429148,0,140.0,0.6111111111111112
