Timestamp,Student ID,Profile,Question,AI Response,Difficulty (1-5),GPS Step (Truth),Thinking Time (minutes),Progress Factor,Student Response
24/03/2026 15:21:00,HS58,trung bình,"Một hộp đựng 8 quả cầu trắng, 12 quả cầu đen. Lần thứ nhất lấy ngẫu nhiên 1 quả cầu trong hộp, lần thứ hai lấy ngẫu nhiên 1 quả cầu trong các quả cầu còn lại. Tính xác suất để kết quả của hai lần lấy được 2 quả cầu cùng màu.",[P] Thầy hướng dẫn nhé: 20 19..CC  ,5,P,70,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:34:00,HS54,trung bình,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",[P] Thầy hướng dẫn nhé: 4,5,P,66,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:37:00,HS46,trung bình,"Gọi S là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ S , tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số 0 luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số 0 là số lẻ).",[P] Thầy hướng dẫn nhé: 99. .A  ,5,P,55,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:41:00,HS48,yếu,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",[P] Thầy hướng dẫn nhé: Gọi ,5,P,74,0.3,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:47:00,HS38,khá,Có 6 học sinh lớp 11 và 3 học sinh lớp 12 được xếp ngẫu nhiên vào 9 ghế thành một dãy. Tính xác suất để xếp được 3 học sinh lớp 12 xen kẽ giữa 6 học sinh lớp 11 .,[P] Thầy hướng dẫn nhé: 9!.  ,5,P,30,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:54:00,HS11,khá,"Một hộp đựng 8 quả cầu trắng, 12 quả cầu đen. Lần thứ nhất lấy ngẫu nhiên 1 quả cầu trong hộp, lần thứ hai lấy ngẫu nhiên 1 quả cầu trong các quả cầu còn lại. Tính xác suất để kết quả của hai lần lấy được 2 quả cầu cùng màu.",[P] Thầy hướng dẫn nhé: 11,5,P,55,0.3,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:58:00,HS49,trung bình,"Có 3 bó hoa. Bó thứ nhất có 8 hoa hồng, bó thứ hai có 7 bông hoa ly, bó thứ ba có 6 bông hoa huệ. Chọn ngẫu nhiên 7 hoa từ ba bó hoa trên để cắm vào lọ hoa, tính xác suất để trong 7 hoa được chọn có số hoa hồng bằng số hoa ly.",[G] Thầy hướng dẫn nhé: 7,5,G,44,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 15:58:00,HS09,yếu,"Cho tập hợp {0A  ; 1; 2; 3; 4; 5 } . Gọi S là tập hợp các số có 3 chữ số khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S ,tính xác suất để số được chọn có chữ số cuối gấp đôi chữ số đầu. www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 3",[P] Thầy hướng dẫn nhé: 0,5,P,102,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:08:00,HS30,yếu,"Đội tuyển học sinh giỏi của một trường THPT có 8 học sinh nam và 4 học sinh nữ. Trong buổi lễ trao phần thưởng, các học sinh trên được xếp thành một hàng ngang. Tính xác suất để khi xếp sao cho 2 học sinh nữ không đứng cạnh nhau.",[G] Thầy hướng dẫn nhé: ngang. Suy ra số phần tử của không gian mẫu là ,5,G,83,0.1,Xác suất là cái gì vậy ạ? (Q30)
24/03/2026 16:22:00,HS38,khá,Có 6 học sinh lớp 11 và 3 học sinh lớp 12 được xếp ngẫu nhiên vào 9 ghế thành một dãy. Tính xác suất để xếp được 3 học sinh lớp 12 xen kẽ giữa 6 học sinh lớp 11 .,[S] Chính xác! Đáp án đúng là A. Không gian mẫu là số cách sắp xếp tất cả 9 học sinh vào một ghế dài. ,5,S,31,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:33:00,HS58,trung bình,"Một hộp đựng 8 quả cầu trắng, 12 quả cầu đen. Lần thứ nhất lấy ngẫu nhiên 1 quả cầu trong hộp, lần thứ hai lấy ngẫu nhiên 1 quả cầu trong các quả cầu còn lại. Tính xác suất để kết quả của hai lần lấy được 2 quả cầu cùng màu.",[S] Chính xác! Đáp án đúng là C. Không gian mẫu là lấy 2 quả cầu trong hộp một cách lần lượt ngẫu nhiên. ,5,S,56,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:35:00,HS45,yếu,"Trong một hộp có 50 viên bi được đánh số từ 1 đến 50. Chọn ngẫu nhiên 3 viên bi trong hộp, tính xác suất để tổng ba số trên 3 viên bi được chọn là một số chia hết cho 3.",[P] Thầy hướng dẫn nhé: Gọi ,5,P,96,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:36:00,HS46,trung bình,"Gọi S là tập hợp các số tự nhiên gồm 9 chữ số khác nhau. Chọn ngẫu nhiên một số từ S , tính xác suất để chọn được một số gồm 4 chữ số lẻ và chữ số 0 luôn đứng giữa hai chữ số lẻ (hai số hai bên chữ số 0 là số lẻ).",[S] Chính xác! Đáp án đúng là B. Số phần tử của tập ,5,S,78,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:41:00,HS54,trung bình,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",[P] Thầy hướng dẫn nhé: 13 715.C    ,5,P,67,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:43:00,HS59,yếu,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[G] Thầy hướng dẫn nhé: 2,4,G,59,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:44:00,HS49,trung bình,"Có 3 bó hoa. Bó thứ nhất có 8 hoa hồng, bó thứ hai có 7 bông hoa ly, bó thứ ba có 6 bông hoa huệ. Chọn ngẫu nhiên 7 hoa từ ba bó hoa trên để cắm vào lọ hoa, tính xác suất để trong 7 hoa được chọn có số hoa hồng bằng số hoa ly.",[P] Thầy hướng dẫn nhé: 21 116280.C    ,5,P,49,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:54:00,HS11,khá,"Một hộp đựng 8 quả cầu trắng, 12 quả cầu đen. Lần thứ nhất lấy ngẫu nhiên 1 quả cầu trong hộp, lần thứ hai lấy ngẫu nhiên 1 quả cầu trong các quả cầu còn lại. Tính xác suất để kết quả của hai lần lấy được 2 quả cầu cùng màu.",[S] Chính xác! Đáp án đúng là C. Không gian mẫu là lấy 2 quả cầu trong hộp một cách lần lượt ngẫu nhiên. ,5,S,28,0.3,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 16:57:00,HS38,khá,"Cho tập hợp  2;3;4;5;6;7;8A  . Gọi S là tập hợp các số tự nhiên có 4 chữ số đôi một khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S , tính xác suất để số được chọn mà trong mỗi số luôn luôn có mặt hai chữ số chẵn và hai chữ số lẻ.",[G] Thầy hướng dẫn nhé: S  là ,5,G,35,0.2,Em đang phân vân giữa hai đáp án. (Q17)
24/03/2026 16:58:00,HS48,yếu,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",[P] Thầy hướng dẫn nhé: A  là biến cố ” 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng” . Ta có ,5,P,94,0.3,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:02:00,HS10,yếu,"Trong một hộp có 50 viên bi được đánh số từ 1 đến 50. Chọn ngẫu nhiên 3 viên bi trong hộp, tính xác suất để tổng ba số trên 3 viên bi được chọn là một số chia hết cho 3.",[G] Thầy hướng dẫn nhé: 3,5,G,63,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:26:00,HS11,khá,Gieo ba con súc sắc. Xác suất để số chấm xuất hiện trên ba con súc sắc như nhau là?,[S] Chính xác! Đáp án đúng là C. Số phần tử của không gian mẫu là ,4,S,48,0.3,Để em thử liệt kê xem sao. (Q5)
24/03/2026 17:33:00,HS58,trung bình,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[G] Thầy hướng dẫn nhé: S  là ,5,G,50,0.1,Thầy hướng dẫn em bước đầu với. (Q22)
24/03/2026 17:34:00,HS38,khá,"Cho tập hợp  2;3;4;5;6;7;8A  . Gọi S là tập hợp các số tự nhiên có 4 chữ số đôi một khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S , tính xác suất để số được chọn mà trong mỗi số luôn luôn có mặt hai chữ số chẵn và hai chữ số lẻ.",[P] Thầy hướng dẫn nhé: 4,5,P,63,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:36:00,HS30,yếu,"Đội tuyển học sinh giỏi của một trường THPT có 8 học sinh nam và 4 học sinh nữ. Trong buổi lễ trao phần thưởng, các học sinh trên được xếp thành một hàng ngang. Tính xác suất để khi xếp sao cho 2 học sinh nữ không đứng cạnh nhau.",[G] Thầy hướng dẫn nhé: 12!.  ,5,G,120,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:37:00,HS49,trung bình,"Có 3 bó hoa. Bó thứ nhất có 8 hoa hồng, bó thứ hai có 7 bông hoa ly, bó thứ ba có 6 bông hoa huệ. Chọn ngẫu nhiên 7 hoa từ ba bó hoa trên để cắm vào lọ hoa, tính xác suất để trong 7 hoa được chọn có số hoa hồng bằng số hoa ly.",[S] Chính xác! Đáp án đúng là D. Không gian mẫu là số cách chọn ngẫu nhiên 7 hoa từ ba bó hoa gồm 21 hoa. ,5,S,83,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:41:00,HS09,yếu,"Cho tập hợp {0A  ; 1; 2; 3; 4; 5 } . Gọi S là tập hợp các số có 3 chữ số khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S ,tính xác suất để số được chọn có chữ số cuối gấp đôi chữ số đầu. www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 3",[P] Thầy hướng dẫn nhé: ;;,5,P,90,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:43:00,HS59,yếu,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[G] Thầy hướng dẫn nhé: 30C  (bao gồm các học sinh cùng lớp bắt tay với nhau). ,4,G,66,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:52:00,HS54,trung bình,"Một đội gồm 5 nam và 8 nữ. Lập một nhóm gồm 4 người hát tốp ca, tính xác suất để trong 4 người được chọn có ít nhất 3 nữ.",[S] Chính xác! Đáp án đúng là A. Không gian mẫu là chọn tùy ý 4 người từ 13 người. ,5,S,71,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 17:59:00,HS46,trung bình,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[G] Thầy hướng dẫn nhé: 6.6 36.    ,5,G,70,0.1,Câu này 'ít nhất' là sao hả thầy? (Q2)
24/03/2026 18:08:00,HS10,yếu,"Trong một hộp có 50 viên bi được đánh số từ 1 đến 50. Chọn ngẫu nhiên 3 viên bi trong hộp, tính xác suất để tổng ba số trên 3 viên bi được chọn là một số chia hết cho 3.",[G] Thầy hướng dẫn nhé: 50 19600.C    ,5,G,102,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 18:16:00,HS45,yếu,"Trong một hộp có 50 viên bi được đánh số từ 1 đến 50. Chọn ngẫu nhiên 3 viên bi trong hộp, tính xác suất để tổng ba số trên 3 viên bi được chọn là một số chia hết cho 3.",[S] Chính xác! Đáp án đúng là B. Không gian mẫu là số cách chọn ngẫu nhiên 3 viên bi từ hộp chứa 50 viên ,5,S,122,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 18:18:00,HS11,khá,"Một hộp có 10 phiếu, trong đó có 2 phiếu trúng thưởng. Có 10 người lần lượt lấy ngẫu nhiên mỗi người 1 phiếu. Tính xác suất người thứ ba lấy được phiếu trúng thưởng.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không gian mẫu là ,5,G,20,0.35,Em đang phân vân giữa hai đáp án. (Q44)
24/03/2026 18:25:00,HS58,trung bình,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[G] Thầy hướng dẫn nhé: 9.10 90.  ,5,G,51,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 18:37:00,HS48,yếu,"Một hộp có 5 viên bi xanh, 6 viên bi đỏ và 7 viên bi vàng. Chọn ngẫu nhiên 5 viên bi trong hộp, tính xác suất để 5 viên bi được chọn có đủ màu và số bi đỏ bằng số bi vàng.",[S] Chính xác! Đáp án đúng là B. Không gian mẫu là số cách chọn ngẫu nhiên 5 viên bi từ hộp chứa 18 viên ,5,S,70,0.3,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 18:38:00,HS38,khá,"Cho tập hợp  2;3;4;5;6;7;8A  . Gọi S là tập hợp các số tự nhiên có 4 chữ số đôi một khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S , tính xác suất để số được chọn mà trong mỗi số luôn luôn có mặt hai chữ số chẵn và hai chữ số lẻ.",[S] Chính xác! Đáp án đúng là D. Số phần tử của tập ,5,S,42,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 18:41:00,HS11,khá,"Một hộp có 10 phiếu, trong đó có 2 phiếu trúng thưởng. Có 10 người lần lượt lấy ngẫu nhiên mỗi người 1 phiếu. Tính xác suất người thứ ba lấy được phiếu trúng thưởng.",[P] Thầy hướng dẫn nhé: 10!.  ,5,P,26,0.35,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 18:53:00,HS59,yếu,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[P] Thầy hướng dẫn nhé: Số lần bắt tay của các học sinh học cùng một lớp là ,4,P,68,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:04:00,HS49,trung bình,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không mẫu là ,5,G,63,0.2,Em chưa hiểu cách tính không gian mẫu bài này. (Q21)
24/03/2026 19:06:00,HS54,trung bình,"Một bộ đề thi toán học sinh giỏi lớp 12 mà mỗi đề gồm 5 câu được chọn từ 15 câu dễ, 10 câu trung bình và 5 câu khó. Một đề thi được gọi là” Tốt ” nếu trong đề thi có cả ba câu dễ, trung bình và khó, đồng thời số câu dễ không ít hơn 2 . Lấy ngẫu nhiên một đề thi trong bộ đề trên. Tìm xác suất để đề thi lấy ra là một đề thi ” Tốt ” . www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 4",[G] Thầy hướng dẫn nhé: 5,5,G,67,0.15,Câu này lạ quá em chưa thấy bao giờ.
24/03/2026 19:09:00,HS11,khá,"Một hộp có 10 phiếu, trong đó có 2 phiếu trúng thưởng. Có 10 người lần lượt lấy ngẫu nhiên mỗi người 1 phiếu. Tính xác suất người thứ ba lấy được phiếu trúng thưởng.",[S] Chính xác! Đáp án đúng là C. Không gian mẫu là mỗi người lấy ngẫu nhiên 1 phiếu. ,5,S,24,0.35,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:10:00,HS46,trung bình,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[G] Thầy hướng dẫn nhé: Gọi ,5,G,65,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:14:00,HS09,yếu,"Cho tập hợp {0A  ; 1; 2; 3; 4; 5 } . Gọi S là tập hợp các số có 3 chữ số khác nhau được lập thành từ các chữ số của tập A . Chọn ngẫu nhiên một số từ S ,tính xác suất để số được chọn có chữ số cuối gấp đôi chữ số đầu. www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 3",[S] Chính xác! Đáp án đúng là C. Gọi số cần tìm của tập ,5,S,77,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:20:00,HS58,trung bình,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[P] Thầy hướng dẫn nhé: Không gian mẫu là chọn ngẫu nhiên 2 số từ tập ,5,P,51,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:24:00,HS38,khá,"Trong một kỳ thi vấn đáp thí sinh A phải đứng trước ban giám khảo chọn ngẫu nhiên 3 phiếu câu hỏi từ một thùng phiếu gồm 50 phiếu câu hỏi, trong đó có 4 cặp phiếu câu hỏi mà mỗi cặp phiếu có nội dung khác nhau từng đôi một và trong mỗi một cặp phiếu có nội dung giống nhau. Tính xác suất để thí sinh A chọn được 3 phiếu câu hỏi có nội dung khác nhau.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không gian mẫu là ,5,G,25,0.25,Câu này em tính thế này đúng không thầy? (Q27)
24/03/2026 19:37:00,HS30,yếu,"Đội tuyển học sinh giỏi của một trường THPT có 8 học sinh nam và 4 học sinh nữ. Trong buổi lễ trao phần thưởng, các học sinh trên được xếp thành một hàng ngang. Tính xác suất để khi xếp sao cho 2 học sinh nữ không đứng cạnh nhau.",[G] Thầy hướng dẫn nhé: Gọi ,5,G,123,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:51:00,HS48,yếu,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[G] Thầy hướng dẫn nhé: S  là ,5,G,82,0.3,"Khó quá, em không hiểu gì luôn. (Q22)"
24/03/2026 19:52:00,HS10,yếu,"Trong một hộp có 50 viên bi được đánh số từ 1 đến 50. Chọn ngẫu nhiên 3 viên bi trong hộp, tính xác suất để tổng ba số trên 3 viên bi được chọn là một số chia hết cho 3.",[P] Thầy hướng dẫn nhé: Gọi ,5,P,93,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 19:54:00,HS38,khá,"Trong một kỳ thi vấn đáp thí sinh A phải đứng trước ban giám khảo chọn ngẫu nhiên 3 phiếu câu hỏi từ một thùng phiếu gồm 50 phiếu câu hỏi, trong đó có 4 cặp phiếu câu hỏi mà mỗi cặp phiếu có nội dung khác nhau từng đôi một và trong mỗi một cặp phiếu có nội dung giống nhau. Tính xác suất để thí sinh A chọn được 3 phiếu câu hỏi có nội dung khác nhau.",[P] Thầy hướng dẫn nhé: 3,5,P,37,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 20:03:00,HS59,yếu,"Một trường THPT có 10 lớp 12 , mỗi lớp cử 3 học sinh tham gia vẽ tranh cổ động. Các lớp tiến hành bắt tay giao lưu với nhau (các học sinh cùng lớp không bắt tay với nhau). Tính số lần bắt tay của các học sinh với nhau, biết rằng hai học sinh khác nhau ở hai lớp khác nhau chỉ bắt tay đúng 1 lần.",[P] Thầy hướng dẫn nhé: 2,4,P,94,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 20:10:00,HS49,trung bình,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",[G] Thầy hướng dẫn nhé: 8,5,G,64,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 20:14:00,HS54,trung bình,"Một bộ đề thi toán học sinh giỏi lớp 12 mà mỗi đề gồm 5 câu được chọn từ 15 câu dễ, 10 câu trung bình và 5 câu khó. Một đề thi được gọi là” Tốt ” nếu trong đề thi có cả ba câu dễ, trung bình và khó, đồng thời số câu dễ không ít hơn 2 . Lấy ngẫu nhiên một đề thi trong bộ đề trên. Tìm xác suất để đề thi lấy ra là một đề thi ” Tốt ” . www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 4",[P] Thầy hướng dẫn nhé: 30 142506.C    ,5,P,53,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 20:14:00,HS58,trung bình,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[S] Chính xác! Đáp án đúng là A. Số phần tử của tập ,5,S,73,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 20:17:00,HS46,trung bình,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[P] Thầy hướng dẫn nhé: A  là biến cố ” Ít nhất một lần xuất hiện mặt sáu chấm” . Để tìm số phần tử của ,5,P,60,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 20:19:00,HS45,yếu,"Một lớp học có 40 học sinh trong đó có 4 cặp anh em sinh đôi. Trong buổi họp đầu năm thầy giáo chủ nhiệm lớp muốn chọn ra 3 học sinh để làm cán sự lớp gồm lớp trưởng, lớp phó và bí thư. Tính xác suất để chọn ra 3 học sinh làm cán sự lớp mà không có cặp anh em sinh đôi nào.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử không gian mẫu là ,5,G,102,0.2,"Cho em đáp án đi thầy, em chịu chết. (Q37)"
24/03/2026 20:35:00,HS09,yếu,"Một chiếc hộp đựng 7 viên bi màu xanh, 6 viên bi màu đen, 5 viên bi màu đỏ, 4 viên bi màu trắng. Chọn ngẫu nhiên ra 4 viên bi, tính xác suất để lấy được ít nhất 2 viên bi cùng màu.",[G] Thầy hướng dẫn nhé: Suy ra số phần tử của không gian mẫu là ,5,G,109,0.25,"Cho em đáp án đi thầy, em chịu chết. (Q11)"
24/03/2026 20:35:00,HS38,khá,"Trong một kỳ thi vấn đáp thí sinh A phải đứng trước ban giám khảo chọn ngẫu nhiên 3 phiếu câu hỏi từ một thùng phiếu gồm 50 phiếu câu hỏi, trong đó có 4 cặp phiếu câu hỏi mà mỗi cặp phiếu có nội dung khác nhau từng đôi một và trong mỗi một cặp phiếu có nội dung giống nhau. Tính xác suất để thí sinh A chọn được 3 phiếu câu hỏi có nội dung khác nhau.",[S] Chính xác! Đáp án đúng là D. Không gian mẫu là số cách chọn tùy ý 3 phiếu câu hỏi từ 50 phiếu câu hỏi. ,5,S,26,0.25,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 21:04:00,HS38,khá,"Gọi S là tập hợp các số tự nhiên có 3 chữ số đôi một khác nhau được lập thành từ các chữ số 1; 2; 3; 4; 6 . Chọn ngẫu nhiên một số từ S , tính xác xuất để số được chọn chia hết cho 3 .",[G] Thầy hướng dẫn nhé: S  là ,5,G,61,0.25,Để em thử liệt kê xem sao. (Q18)
24/03/2026 21:12:00,HS54,trung bình,"Một bộ đề thi toán học sinh giỏi lớp 12 mà mỗi đề gồm 5 câu được chọn từ 15 câu dễ, 10 câu trung bình và 5 câu khó. Một đề thi được gọi là” Tốt ” nếu trong đề thi có cả ba câu dễ, trung bình và khó, đồng thời số câu dễ không ít hơn 2 . Lấy ngẫu nhiên một đề thi trong bộ đề trên. Tìm xác suất để đề thi lấy ra là một đề thi ” Tốt ” . www.thuvienhoclieu.com www.thuvienhoclieu.com Trang 4",[P] Thầy hướng dẫn nhé: Gọi ,5,P,84,0.15,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 21:15:00,HS48,yếu,Gọi S là tập hợp các số tự nhiên có hai chữ số. Chọn ngẫu nhiên đồng thời hai số từ tập hợp S . Tính xác suất để hai số được chọn có chữ số hàng đơn vị giống nhau.,[G] Thầy hướng dẫn nhé: 9.10 90.  ,5,G,74,0.3,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 21:15:00,HS49,trung bình,"Có 20 tấm thẻ được đánh số từ 1 đến 20 . Chọn ngẫu nhiên ra 8 tấm thẻ, tính xác suất để có 3 tấm thẻ mang số lẻ, 5 tấm thẻ mang số chẵn trong đó chỉ có đúng 1 tấm thẻ mang số chia hết cho 10 .",[P] Thầy hướng dẫn nhé: 20.C  ,5,P,60,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 21:22:00,HS46,trung bình,Gieo một con súc sắc hai lần. Xác suất để ít nhất một lần xuất hiện mặt sáu chấm là?,[S] Chính xác! Đáp án đúng là B. Số phần tử của không gian mẫu là ,5,S,83,0.1,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
24/03/2026 21:28:00,HS10,yếu,"Trong một hộp có 50 viên bi được đánh số từ 1 đến 50. Chọn ngẫu nhiên 3 viên bi trong hộp, tính xác suất để tổng ba số trên 3 viên bi được chọn là một số chia hết cho 3.",[S] Chính xác! Đáp án đúng là B. Không gian mẫu là số cách chọn ngẫu nhiên 3 viên bi từ hộp chứa 50 viên ,5,S,118,0.2,"Em hiểu rồi, bước tiếp theo thế nào ạ?"
